candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
19961.0,36.776516528421375,141.61054439664377,156.7403336684718,18.012184182285917,135.40934221752497,0.3,1.5177432298660278,26.95184898376465,1.5347854901777556,26.94725113523882,RSM,1.5303932098217035,26.97363819979268,1.0615146118405034,0.46887859798119996,2.2639434096820636
20136.0,35.06055606116331,142.1493390427889,155.7911046884381,18.393004422283912,136.18146919363258,0.3,1.5533586740493774,27.199195861816406,1.5584933095691729,27.255827833265446,RSM,1.5492065629351799,27.21472278900059,1.078924922748103,0.4702816401870768,2.294210172268068
20340.0,38.83041059273311,142.86611481301887,152.50195820300158,18.210781315784878,152.8444652498316,0.3,1.6689696311950684,29.58364486694336,1.7167020462186233,29.906374859483744,RSM,1.685791972866066,29.560412529809852,1.2149682089234262,0.4708237639426397,2.5805158999396753
21178.0,35.1804507839428,142.87191602743553,152.6823690931555,19.784661182114288,138.48325529926487,0.3,1.5721495151519775,27.785762786865234,1.6085100170037165,28.05918915685891,RSM,1.5889733177691627,27.870580817471573,1.1182577393266182,0.47071557844254464,2.3756548339160446
21276.0,35.860894342138415,142.72588520214012,155.35229365803494,18.074544444833634,154.00672785909398,0.3,1.6610394716262817,29.343097686767578,1.7132214971404798,29.783567001478378,RSM,1.677419814483119,29.386469922269455,1.2061963569527752,0.47122345753034384,2.559712038263935
21791.0,39.929999780017084,142.2355502996113,161.73078207766065,18.249883448707063,135.7638586600743,0.3,1.473284363746643,26.494626998901367,1.4877070954960074,26.282807542443212,RSM,1.488950296394722,26.422299769618597,1.0227760209095822,0.46617427548513984,2.1939778205161495
22274.0,37.17308399235731,142.01838872485902,153.47407196898868,18.18442936493826,153.16589221522594,0.3,1.6524111032485962,29.456233978271484,1.7132404060485897,29.89394215633953,RSM,1.6803067435488803,29.51615028128233,1.21032078763785,0.4699859559110304,2.5752275624741583
22502.0,35.87830171982813,142.37601837206125,153.42558293021452,18.68603001094141,139.38162885398017,0.3,1.560988187789917,27.74195098876953,1.605181800075886,28.03151451159449,RSM,1.5867955800447702,27.85781120664046,1.1165058324821286,0.4702897475626415,2.3740807412209484
22799.0,39.024342551548834,143.12535750477153,155.7540073019235,18.260411191542754,153.3489440678209,0.3,1.650009036064148,29.05813980102539,1.6932074620784108,29.517629443914092,RSM,1.6591502528231632,29.145834652501527,1.1892469689726046,0.4699032838505587,2.5308334924316376
22816.0,36.81779860561787,142.697825690951,152.98717544489057,18.79130421174061,154.29856934671932,0.3,1.6669431924819946,29.606584548950195,1.7309245383665877,30.130883036609763,RSM,1.697142260350167,29.746582900567155,1.226069619762948,0.47107264058721904,2.6027188041202773
23077.0,44.57603728972943,138.74197550747607,161.8614420694521,18.53488758880617,135.23542871987706,0.3,1.467774510383606,26.277114868164062,1.4506406164761687,26.043681465954112,RSM,1.4534649177396637,26.24263219800302,0.9950935576123597,0.45837136012730384,2.170933099607252
