Neighborhood,candidate_A,candidate_B,BF_physical_A,BF_physical_B,Delta_physical_A,Delta_physical_B,BF_gap,Delta_gap,BF_inversion_XGB,BF_inversion_RSM,Delta_inversion_XGB,Delta_inversion_RSM,Pareto_involved
closest_5pct,4476,13435,1.4888969254379152,1.491427422317021,26.513518173391592,26.652171501125327,0.0025304968791057814,0.13865332773373495,True,False,False,False,False
closest_5pct,4476,5587,1.4888969254379152,1.4915579738056577,26.513518173391592,26.658543554578007,0.0026610483677425023,0.1450253811864144,False,False,False,False,False
closest_5pct,4476,28796,1.4888969254379152,1.491618271420858,26.513518173391592,26.54267911555757,0.0027213459829427133,0.029160942165976422,True,False,True,False,False
closest_5pct,21791,24259,1.488950296394722,1.4891268982541357,26.4222997696186,26.65198367415533,0.0001766018594135943,0.22968390453672782,False,True,False,False,True
closest_5pct,21791,11269,1.488950296394722,1.489284908754232,26.4222997696186,26.587395977984844,0.0003346123595098227,0.1650962083662435,False,True,False,False,True
closest_5pct,21791,4402,1.488950296394722,1.4897807139443342,26.4222997696186,26.65716678547725,0.0008304175496121058,0.23486701585865077,False,True,False,False,True
closest_5pct,21791,4047,1.488950296394722,1.490532109454632,26.4222997696186,26.55605577949433,0.0015818130599098978,0.13375600987572867,False,False,False,False,True
closest_5pct,21791,11869,1.488950296394722,1.4907841471946293,26.4222997696186,26.530308004265297,0.0018338507999071663,0.10800823464669662,False,True,False,False,True
closest_5pct,21791,23741,1.488950296394722,1.4908755158456128,26.4222997696186,26.574892798461917,0.0019252194508907472,0.1525930288433166,False,False,False,False,True
closest_5pct,21791,13435,1.488950296394722,1.491427422317021,26.4222997696186,26.652171501125327,0.002477125922298873,0.22987173150672646,False,False,False,False,True
closest_5pct,21791,5587,1.488950296394722,1.4915579738056577,26.4222997696186,26.658543554578007,0.002607677410935594,0.2362437849594059,False,False,False,False,True
closest_5pct,21791,28796,1.488950296394722,1.491618271420858,26.4222997696186,26.54267911555757,0.002667975026135805,0.12037934593896793,False,False,False,False,True
closest_5pct,21791,22131,1.488950296394722,1.4918248917860808,26.4222997696186,26.586106299225463,0.002874595391358703,0.16380652960686248,False,False,False,False,True
closest_5pct,24259,11269,1.4891268982541357,1.489284908754232,26.65198367415533,26.587395977984844,0.0001580105000962284,0.06458769617048432,False,False,True,False,False
closest_5pct,24259,4402,1.4891268982541357,1.4897807139443342,26.65198367415533,26.65716678547725,0.0006538156901985115,0.005183111321922951,False,False,False,False,False
closest_5pct,24259,4047,1.4891268982541357,1.490532109454632,26.65198367415533,26.55605577949433,0.0014052112004963035,0.09592789466099916,True,False,False,False,False
closest_5pct,24259,11869,1.4891268982541357,1.4907841471946293,26.65198367415533,26.530308004265297,0.001657248940493572,0.1216756698900312,False,False,False,False,False
closest_5pct,24259,23741,1.4891268982541357,1.4908755158456128,26.65198367415533,26.574892798461917,0.001748617591477153,0.07709087569341122,False,False,False,True,False
closest_5pct,24259,13435,1.4891268982541357,1.491427422317021,26.65198367415533,26.652171501125327,0.0023005240628852786,0.00018782696999863902,True,False,False,False,False
closest_5pct,24259,5587,1.4891268982541357,1.4915579738056577,26.65198367415533,26.658543554578007,0.0024310755515219995,0.006559880422678077,False,False,True,False,False
closest_5pct,24259,28796,1.4891268982541357,1.491618271420858,26.65198367415533,26.54267911555757,0.0024913731667222105,0.1093045585977599,False,False,False,False,False
closest_5pct,24259,22131,1.4891268982541357,1.4918248917860808,26.65198367415533,26.586106299225463,0.0026979935319451087,0.06587737492986534,False,False,True,False,False
closest_5pct,24259,13054,1.4891268982541357,1.4920022479596842,26.65198367415533,26.60727448303003,0.00287534970554848,0.044709191125299697,False,False,False,False,False
closest_5pct,11269,4402,1.489284908754232,1.4897807139443342,26.587395977984844,26.65716678547725,0.0004958051901022831,0.06977080749240727,False,True,False,False,False
closest_5pct,11269,4047,1.489284908754232,1.490532109454632,26.587395977984844,26.55605577949433,0.0012472007004000751,0.03134019849051484,True,False,False,False,False
closest_5pct,11269,11869,1.489284908754232,1.4907841471946293,26.587395977984844,26.530308004265297,0.0014992384403973436,0.05708797371954688,False,False,False,False,False
closest_5pct,11269,23741,1.489284908754232,1.4908755158456128,26.587395977984844,26.574892798461917,0.0015906070913809245,0.0125031795229269,False,False,False,True,False
closest_5pct,11269,13435,1.489284908754232,1.491427422317021,26.587395977984844,26.652171501125327,0.00214251356278905,0.06477552314048296,True,False,False,False,False
closest_5pct,11269,5587,1.489284908754232,1.4915579738056577,26.587395977984844,26.658543554578007,0.002273065051425771,0.0711475765931624,True,False,True,False,False
closest_5pct,11269,28796,1.489284908754232,1.491618271420858,26.587395977984844,26.54267911555757,0.002333362666625982,0.04471686242727557,True,False,False,False,False
closest_5pct,11269,22131,1.489284908754232,1.4918248917860808,26.587395977984844,26.586106299225463,0.0025399830318488803,0.0012896787593810188,True,False,True,True,False
closest_5pct,11269,13054,1.489284908754232,1.4920022479596842,26.587395977984844,26.60727448303003,0.0027173392054522516,0.019878505045184625,True,False,True,False,False
closest_5pct,11269,21797,1.489284908754232,1.4924896760749284,26.587395977984844,26.64648283857108,0.003204767320696522,0.05908686058623758,True,False,True,False,False
closest_5pct,4402,4047,1.4897807139443342,1.490532109454632,26.65716678547725,26.55605577949433,0.0007513955102977921,0.10111100598292211,True,False,False,False,False
closest_5pct,4402,11869,1.4897807139443342,1.4907841471946293,26.65716678547725,26.530308004265297,0.0010034332502950605,0.12685878121195415,False,False,False,False,False
closest_5pct,4402,23741,1.4897807139443342,1.4908755158456128,26.65716678547725,26.574892798461917,0.0010948019012786414,0.08227398701533417,False,False,False,True,False
closest_5pct,4402,13435,1.4897807139443342,1.491427422317021,26.65716678547725,26.652171501125327,0.001646708372686767,0.004995284351924312,True,False,True,True,False
closest_5pct,4402,5587,1.4897807139443342,1.4915579738056577,26.65716678547725,26.658543554578007,0.001777259861323488,0.0013767691007551264,True,False,True,False,False
closest_5pct,4402,28796,1.4897807139443342,1.491618271420858,26.65716678547725,26.54267911555757,0.001837557476523699,0.11448766991968284,True,False,False,False,False
closest_5pct,4402,22131,1.4897807139443342,1.4918248917860808,26.65716678547725,26.586106299225463,0.0020441778417465972,0.07106048625178829,True,False,False,False,False
closest_5pct,4402,13054,1.4897807139443342,1.4920022479596842,26.65716678547725,26.60727448303003,0.0022215340153499685,0.04989230244722265,True,False,False,False,False
closest_5pct,4402,21797,1.4897807139443342,1.4924896760749284,26.65716678547725,26.64648283857108,0.002708962130594239,0.010683946906169695,True,False,False,True,False
closest_5pct,4402,20670,1.4897807139443342,1.4924927188676405,26.65716678547725,26.51802386931429,0.002712004923306255,0.13914291616296026,True,False,False,False,False
closest_5pct,4047,11869,1.490532109454632,1.4907841471946293,26.55605577949433,26.530308004265297,0.0002520377399972684,0.025747775229032044,False,True,True,False,False
closest_5pct,4047,23741,1.490532109454632,1.4908755158456128,26.55605577949433,26.574892798461917,0.00034340639098084935,0.018837018967587937,False,False,False,False,False
closest_5pct,4047,13435,1.490532109454632,1.491427422317021,26.55605577949433,26.652171501125327,0.000895312862388975,0.0961157216309978,False,False,False,False,False
closest_5pct,4047,5587,1.490532109454632,1.4915579738056577,26.55605577949433,26.658543554578007,0.001025864351025696,0.10248777508367723,False,False,False,False,False
closest_5pct,4047,28796,1.490532109454632,1.491618271420858,26.55605577949433,26.54267911555757,0.001086161966225907,0.013376663936760735,False,False,True,True,False
closest_5pct,4047,22131,1.490532109454632,1.4918248917860808,26.55605577949433,26.586106299225463,0.0012927823314488052,0.030050519731133818,False,False,False,False,False
closest_5pct,4047,13054,1.490532109454632,1.4920022479596842,26.55605577949433,26.60727448303003,0.0014701385050521765,0.05121870353569946,False,True,True,False,False
closest_5pct,4047,21797,1.490532109454632,1.4924896760749284,26.55605577949433,26.64648283857108,0.001957566620296447,0.09042705907675241,False,False,False,False,False
closest_5pct,4047,20670,1.490532109454632,1.4924927188676405,26.55605577949433,26.51802386931429,0.001960609413008463,0.03803191018003815,False,False,True,False,False
closest_5pct,4047,4966,1.490532109454632,1.4930206619306985,26.55605577949433,26.58522822470568,0.0024885524760664968,0.029172445211351317,False,False,False,False,False
closest_5pct,11869,23741,1.4907841471946293,1.4908755158456128,26.530308004265297,26.574892798461917,9.136865098358093e-05,0.04458479419661998,True,False,False,False,False
closest_5pct,11869,13435,1.4907841471946293,1.491427422317021,26.530308004265297,26.652171501125327,0.0006432751223917066,0.12186349686002984,True,False,False,False,False
closest_5pct,11869,5587,1.4907841471946293,1.4915579738056577,26.530308004265297,26.658543554578007,0.0007738266110284275,0.12823555031270928,True,False,True,False,False
closest_5pct,11869,28796,1.4907841471946293,1.491618271420858,26.530308004265297,26.54267911555757,0.0008341242262286386,0.012371111292271308,True,False,True,False,False
closest_5pct,11869,22131,1.4907841471946293,1.4918248917860808,26.530308004265297,26.586106299225463,0.0010407445914515367,0.05579829496016586,True,False,False,False,False
closest_5pct,11869,13054,1.4907841471946293,1.4920022479596842,26.530308004265297,26.60727448303003,0.001218100765054908,0.0769664787647315,True,False,True,False,False
closest_5pct,11869,21797,1.4907841471946293,1.4924896760749284,26.530308004265297,26.64648283857108,0.0017055288802991786,0.11617483430578446,True,False,False,False,False
closest_5pct,11869,20670,1.4907841471946293,1.4924927188676405,26.530308004265297,26.51802386931429,0.0017085716730111944,0.01228413495100611,True,False,False,True,False
closest_5pct,11869,4966,1.4907841471946293,1.4930206619306985,26.530308004265297,26.58522822470568,0.0022365147360692283,0.05492022044038336,True,False,False,False,False
closest_5pct,11869,25465,1.4907841471946293,1.4932532832101255,26.530308004265297,26.50175827303353,0.002469136015496254,0.02854973123176663,True,False,False,False,True
closest_5pct,23741,13435,1.4908755158456128,1.491427422317021,26.574892798461917,26.652171501125327,0.0005519064714081257,0.07727870266340986,True,True,False,False,False
closest_5pct,23741,5587,1.4908755158456128,1.4915579738056577,26.574892798461917,26.658543554578007,0.0006824579600448466,0.0836507561160893,True,True,True,False,False
closest_5pct,23741,28796,1.4908755158456128,1.491618271420858,26.574892798461917,26.54267911555757,0.0007427555752450576,0.03221368290434867,True,True,False,False,False
closest_5pct,23741,22131,1.4908755158456128,1.4918248917860808,26.574892798461917,26.586106299225463,0.0009493759404679558,0.01121350076354588,True,True,False,True,False
closest_5pct,23741,13054,1.4908755158456128,1.4920022479596842,26.574892798461917,26.60727448303003,0.0011267321140713271,0.032381684568111524,True,True,True,True,False
closest_5pct,23741,21797,1.4908755158456128,1.4924896760749284,26.574892798461917,26.64648283857108,0.0016141602293155977,0.07159004010916448,True,True,False,False,False
closest_5pct,23741,20670,1.4908755158456128,1.4924927188676405,26.574892798461917,26.51802386931429,0.0016172030220276135,0.05686892914762609,True,True,False,False,False
closest_5pct,23741,4966,1.4908755158456128,1.4930206619306985,26.574892798461917,26.58522822470568,0.0021451460850856474,0.01033542624376338,True,True,False,True,False
closest_5pct,23741,25465,1.4908755158456128,1.4932532832101255,26.574892798461917,26.50175827303353,0.002377767364512673,0.07313452542838661,True,True,False,False,True
closest_5pct,23741,11713,1.4908755158456128,1.493460926552849,26.574892798461917,26.619684697355776,0.0025854107072360577,0.04479189889385893,True,True,False,False,False
closest_5pct,13435,5587,1.491427422317021,1.4915579738056577,26.652171501125327,26.658543554578007,0.00013055148863672095,0.006372053452679438,False,False,True,False,False
closest_5pct,13435,28796,1.491427422317021,1.491618271420858,26.652171501125327,26.54267911555757,0.000190849103836932,0.10949238556775853,False,False,False,False,False
closest_5pct,13435,22131,1.491427422317021,1.4918248917860808,26.652171501125327,26.586106299225463,0.00039746946905983016,0.06606520189986398,False,False,False,False,False
closest_5pct,13435,13054,1.491427422317021,1.4920022479596842,26.652171501125327,26.60727448303003,0.0005748256426632015,0.044897018095298336,False,True,False,False,False
closest_5pct,13435,21797,1.491427422317021,1.4924896760749284,26.652171501125327,26.64648283857108,0.001062253757907472,0.005688662554245383,False,False,False,True,False
closest_5pct,13435,20670,1.491427422317021,1.4924927188676405,26.652171501125327,26.51802386931429,0.0010652965506194878,0.13414763181103595,False,False,False,False,False
closest_5pct,13435,4966,1.491427422317021,1.4930206619306985,26.652171501125327,26.58522822470568,0.0015932396136775218,0.06694327641964648,False,False,False,False,False
closest_5pct,13435,25465,1.491427422317021,1.4932532832101255,26.652171501125327,26.50175827303353,0.0018258608931045472,0.15041322809179647,False,False,False,False,True
closest_5pct,13435,11713,1.491427422317021,1.493460926552849,26.652171501125327,26.619684697355776,0.002033504235827932,0.03248680376955093,False,False,False,False,False
closest_5pct,13435,15324,1.491427422317021,1.4942113894238094,26.652171501125327,26.6367643779245,0.0027839671067884098,0.015407123200827044,False,False,False,True,False
closest_5pct,5587,28796,1.4915579738056577,1.491618271420858,26.658543554578007,26.54267911555757,6.029761520021104e-05,0.11586443902043797,True,False,False,False,False
closest_5pct,5587,22131,1.4915579738056577,1.4918248917860808,26.658543554578007,26.586106299225463,0.0002669179804231092,0.07243725535254342,True,True,True,False,False
closest_5pct,5587,13054,1.4915579738056577,1.4920022479596842,26.658543554578007,26.60727448303003,0.0004442741540264805,0.051269071547977774,True,True,False,False,False
closest_5pct,5587,21797,1.4915579738056577,1.4924896760749284,26.658543554578007,26.64648283857108,0.0009317022692707511,0.012060716006924821,True,False,True,True,False
closest_5pct,5587,20670,1.4915579738056577,1.4924927188676405,26.658543554578007,26.51802386931429,0.0009347450619827669,0.1405196852637154,True,False,False,False,False
closest_5pct,5587,4966,1.4915579738056577,1.4930206619306985,26.658543554578007,26.58522822470568,0.0014626881250408008,0.07331532987232592,True,False,True,False,False
closest_5pct,5587,25465,1.4915579738056577,1.4932532832101255,26.658543554578007,26.50175827303353,0.0016953094044678263,0.1567852815444759,True,True,False,False,True
closest_5pct,5587,11713,1.4915579738056577,1.493460926552849,26.658543554578007,26.619684697355776,0.001902952747191211,0.03885885722223037,True,False,True,False,False
closest_5pct,5587,15324,1.4915579738056577,1.4942113894238094,26.658543554578007,26.6367643779245,0.002653415618151689,0.021779176653506482,False,False,True,True,False
closest_5pct,5587,7627,1.4915579738056577,1.49443785811822,26.658543554578007,26.611815059756445,0.002879884312562364,0.046728494821561384,False,False,True,False,False
closest_5pct,28796,22131,1.491618271420858,1.4918248917860808,26.54267911555757,26.586106299225463,0.00020662036522289817,0.04342718366789455,False,True,False,False,False
closest_5pct,28796,13054,1.491618271420858,1.4920022479596842,26.54267911555757,26.60727448303003,0.0003839765388262695,0.0645953674724602,True,True,True,False,False
closest_5pct,28796,21797,1.491618271420858,1.4924896760749284,26.54267911555757,26.64648283857108,0.00087140465407054,0.10380372301351315,False,False,False,False,False
closest_5pct,28796,20670,1.491618271420858,1.4924927188676405,26.54267911555757,26.51802386931429,0.0008744474467825558,0.024655246243277418,False,False,False,False,False
closest_5pct,28796,4966,1.491618271420858,1.4930206619306985,26.54267911555757,26.58522822470568,0.0014023905098405898,0.04254910914811205,False,False,False,False,False
closest_5pct,28796,25465,1.491618271420858,1.4932532832101255,26.54267911555757,26.50175827303353,0.0016350117892676153,0.04092084252403794,False,True,False,False,True
closest_5pct,28796,11713,1.491618271420858,1.493460926552849,26.54267911555757,26.619684697355776,0.001842655131991,0.0770055817982076,False,False,False,False,False
closest_5pct,28796,15324,1.491618271420858,1.4942113894238094,26.54267911555757,26.6367643779245,0.0025931180029514778,0.09408526236693149,False,False,False,False,False
closest_5pct,28796,7627,1.491618271420858,1.49443785811822,26.54267911555757,26.611815059756445,0.002819586697362153,0.06913594419887659,False,False,False,False,False
closest_5pct,28796,7607,1.491618271420858,1.494789427877575,26.54267911555757,26.5885273065856,0.0031711564567171724,0.04584819102803195,False,True,False,False,False
closest_5pct,22131,13054,1.4918248917860808,1.4920022479596842,26.586106299225463,26.60727448303003,0.0001773561736033713,0.021168183804565643,True,True,True,True,False
closest_5pct,22131,21797,1.4918248917860808,1.4924896760749284,26.586106299225463,26.64648283857108,0.0006647842888476418,0.060376539345618596,False,False,True,False,False
closest_5pct,22131,20670,1.4918248917860808,1.4924927188676405,26.586106299225463,26.51802386931429,0.0006678270815596576,0.06808242991117197,False,False,False,False,False
closest_5pct,22131,4966,1.4918248917860808,1.4930206619306985,26.586106299225463,26.58522822470568,0.0011957701446176916,0.0008780745197825013,False,False,False,True,False
closest_5pct,22131,25465,1.4918248917860808,1.4932532832101255,26.586106299225463,26.50175827303353,0.001428391424044717,0.08434802619193249,False,False,False,False,True
closest_5pct,22131,11713,1.4918248917860808,1.493460926552849,26.586106299225463,26.619684697355776,0.0016360347667681019,0.03357839813031305,False,False,False,False,False
closest_5pct,22131,15324,1.4918248917860808,1.4942113894238094,26.586106299225463,26.6367643779245,0.0023864976377285796,0.050658078699036935,False,False,True,False,False
closest_5pct,22131,7627,1.4918248917860808,1.49443785811822,26.586106299225463,26.611815059756445,0.002612966332139255,0.025708760530982033,False,False,False,False,False
closest_5pct,22131,7607,1.4918248917860808,1.494789427877575,26.586106299225463,26.5885273065856,0.0029645360914942742,0.002421007360137395,False,False,True,True,False
closest_5pct,22131,17792,1.4918248917860808,1.4948849976124232,26.586106299225463,26.653804159454968,0.0030601058263424186,0.06769786022950441,False,False,True,False,False
closest_5pct,13054,21797,1.4920022479596842,1.4924896760749284,26.60727448303003,26.64648283857108,0.00048742811524427054,0.03920835554105295,False,False,False,False,False
closest_5pct,13054,20670,1.4920022479596842,1.4924927188676405,26.60727448303003,26.51802386931429,0.0004904709079562863,0.08925061371573761,False,False,True,False,False
closest_5pct,13054,4966,1.4920022479596842,1.4930206619306985,26.60727448303003,26.58522822470568,0.0010184139710143203,0.022046258324348145,False,False,True,True,False
closest_5pct,13054,25465,1.4920022479596842,1.4932532832101255,26.60727448303003,26.50175827303353,0.0012510352504413458,0.10551620999649813,False,False,True,False,True
closest_5pct,13054,11713,1.4920022479596842,1.493460926552849,26.60727448303003,26.619684697355776,0.0014586785931647306,0.012410214325747404,False,False,False,False,False
closest_5pct,13054,15324,1.4920022479596842,1.4942113894238094,26.60727448303003,26.6367643779245,0.0022091414641252083,0.02948989489447129,False,False,False,False,False
closest_5pct,13054,7627,1.4920022479596842,1.49443785811822,26.60727448303003,26.611815059756445,0.0024356101585358836,0.00454057672641639,False,False,False,False,False
closest_5pct,13054,7607,1.4920022479596842,1.494789427877575,26.60727448303003,26.5885273065856,0.002787179917890903,0.01874717644442825,False,False,True,False,False
closest_5pct,13054,17792,1.4920022479596842,1.4948849976124232,26.60727448303003,26.653804159454968,0.0028827496527390473,0.04652967642493877,False,False,False,False,False
closest_5pct,13054,6868,1.4920022479596842,1.4959810699390368,26.60727448303003,26.646326354701888,0.00397882197935262,0.03905187167185886,False,False,False,False,False
closest_5pct,21797,20670,1.4924896760749284,1.4924927188676405,26.64648283857108,26.51802386931429,3.042792712015796e-06,0.12845896925679057,True,True,False,False,False
closest_5pct,21797,4966,1.4924896760749284,1.4930206619306985,26.64648283857108,26.58522822470568,0.0005309858557700498,0.0612546138654011,True,True,True,False,False
closest_5pct,21797,25465,1.4924896760749284,1.4932532832101255,26.64648283857108,26.50175827303353,0.0007636071351970752,0.1447245655375511,False,True,False,False,True
closest_5pct,21797,11713,1.4924896760749284,1.493460926552849,26.64648283857108,26.619684697355776,0.00097125047792046,0.02679814121530555,False,True,True,False,False
closest_5pct,21797,15324,1.4924896760749284,1.4942113894238094,26.64648283857108,26.6367643779245,0.0017217133488809377,0.009718460646581661,False,False,False,True,False
closest_5pct,21797,7627,1.4924896760749284,1.49443785811822,26.64648283857108,26.611815059756445,0.001948182043291613,0.03466777881463656,False,False,True,False,False
closest_5pct,21797,7607,1.4924896760749284,1.494789427877575,26.64648283857108,26.5885273065856,0.0022997518026466324,0.0579555319854812,False,True,False,False,False
closest_5pct,21797,17792,1.4924896760749284,1.4948849976124232,26.64648283857108,26.653804159454968,0.0023953215374947767,0.007321320883885818,False,True,True,True,False
closest_5pct,21797,6868,1.4924896760749284,1.4959810699390368,26.64648283857108,26.646326354701888,0.0034913938641083497,0.00015648386919409063,False,False,True,False,False
closest_5pct,21797,3015,1.4924896760749284,1.4981763849295022,26.64648283857108,26.63500730144866,0.005686708854573785,0.011475537122421997,True,False,False,False,False
closest_5pct,20670,4966,1.4924927188676405,1.4930206619306985,26.51802386931429,26.58522822470568,0.000527943063058034,0.06720435539138947,True,False,False,False,False
closest_5pct,20670,25465,1.4924927188676405,1.4932532832101255,26.51802386931429,26.50175827303353,0.0007605643424850594,0.01626559628076052,False,True,False,False,True
closest_5pct,20670,11713,1.4924927188676405,1.493460926552849,26.51802386931429,26.619684697355776,0.0009682076852084442,0.10166082804148502,False,True,False,False,False
closest_5pct,20670,15324,1.4924927188676405,1.4942113894238094,26.51802386931429,26.6367643779245,0.001718670556168922,0.1187405086102089,False,False,False,False,False
closest_5pct,20670,7627,1.4924927188676405,1.49443785811822,26.51802386931429,26.611815059756445,0.0019451392505795972,0.093791190442154,False,False,False,False,False
closest_5pct,20670,7607,1.4924927188676405,1.494789427877575,26.51802386931429,26.5885273065856,0.0022967090099346166,0.07050343727130937,False,True,False,False,False
closest_5pct,20670,17792,1.4924927188676405,1.4948849976124232,26.51802386931429,26.653804159454968,0.002392278744782761,0.13578029014067639,False,False,False,False,False
closest_5pct,20670,6868,1.4924927188676405,1.4959810699390368,26.51802386931429,26.646326354701888,0.003488351071396334,0.12830248538759648,False,False,False,False,False
closest_5pct,20670,3015,1.4924927188676405,1.4981763849295022,26.51802386931429,26.63500730144866,0.00568366606186177,0.11698343213436857,True,False,False,False,False
closest_5pct,20670,4814,1.4924927188676405,1.4982334004967963,26.51802386931429,26.604397413096915,0.005740681629155864,0.0863735437826243,True,False,False,False,False
closest_5pct,4966,25465,1.4930206619306985,1.4932532832101255,26.58522822470568,26.50175827303353,0.00023262127942702548,0.08346995167214999,False,True,False,False,True
closest_5pct,4966,11713,1.4930206619306985,1.493460926552849,26.58522822470568,26.619684697355776,0.0004402646221504103,0.03445647265009555,False,True,False,False,False
closest_5pct,4966,15324,1.4930206619306985,1.4942113894238094,26.58522822470568,26.6367643779245,0.001190727493110888,0.051536153218819436,False,False,True,False,False
closest_5pct,4966,7627,1.4930206619306985,1.49443785811822,26.58522822470568,26.611815059756445,0.0014171961875215633,0.026586835050764535,False,False,False,False,False
closest_5pct,4966,7607,1.4930206619306985,1.494789427877575,26.58522822470568,26.5885273065856,0.0017687659468765826,0.003299081879919896,False,True,True,True,False
closest_5pct,4966,17792,1.4930206619306985,1.4948849976124232,26.58522822470568,26.653804159454968,0.001864335681724727,0.06857593474928692,False,False,True,False,False
closest_5pct,4966,6868,1.4930206619306985,1.4959810699390368,26.58522822470568,26.646326354701888,0.0029604080083383,0.06109812999620701,False,False,False,False,False
closest_5pct,4966,3015,1.4930206619306985,1.4981763849295022,26.58522822470568,26.63500730144866,0.005155722998803736,0.0497790767429791,True,False,True,False,False
closest_5pct,4966,4814,1.4930206619306985,1.4982334004967963,26.58522822470568,26.604397413096915,0.00521273856609783,0.019169188391234826,False,False,True,False,False
closest_5pct,4966,24569,1.4930206619306985,1.4986445398716344,26.58522822470568,26.659968808491502,0.005623877940935884,0.07474058378582171,False,False,False,False,False
closest_5pct,25465,11713,1.4932532832101255,1.493460926552849,26.50175827303353,26.619684697355776,0.0002076433427233848,0.11792642432224554,False,False,False,False,True
closest_5pct,25465,15324,1.4932532832101255,1.4942113894238094,26.50175827303353,26.6367643779245,0.0009581062136838625,0.13500610489096943,False,False,False,False,True
closest_5pct,25465,7627,1.4932532832101255,1.49443785811822,26.50175827303353,26.611815059756445,0.0011845749080945378,0.11005678672291452,False,False,False,False,True
closest_5pct,25465,7607,1.4932532832101255,1.494789427877575,26.50175827303353,26.5885273065856,0.0015361446674495571,0.08676903355206989,False,False,False,False,True
closest_5pct,25465,17792,1.4932532832101255,1.4948849976124232,26.50175827303353,26.653804159454968,0.0016317144022977015,0.1520458864214369,False,False,False,False,True
closest_5pct,25465,6868,1.4932532832101255,1.4959810699390368,26.50175827303353,26.646326354701888,0.0027277867289112745,0.144568081668357,False,False,False,False,True
closest_5pct,25465,3015,1.4932532832101255,1.4981763849295022,26.50175827303353,26.63500730144866,0.00492310171937671,0.1332490284151291,True,False,False,False,True
closest_5pct,25465,4814,1.4932532832101255,1.4982334004967963,26.50175827303353,26.604397413096915,0.004980117286670804,0.10263914006338481,True,False,False,False,True
closest_5pct,25465,24569,1.4932532832101255,1.4986445398716344,26.50175827303353,26.659968808491502,0.005391256661508859,0.1582105354579717,False,False,False,False,True
closest_5pct,25465,13683,1.4932532832101255,1.5003148981605343,26.50175827303353,26.68371445926494,0.007061614950408801,0.1819561862314103,False,False,False,False,True
closest_5pct,11713,15324,1.493460926552849,1.4942113894238094,26.619684697355776,26.6367643779245,0.0007504628709604777,0.017079680568723887,False,False,True,False,False
closest_5pct,11713,7627,1.493460926552849,1.49443785811822,26.619684697355776,26.611815059756445,0.000976931565371153,0.007869637599331014,False,False,False,True,False
closest_5pct,11713,7607,1.493460926552849,1.494789427877575,26.619684697355776,26.5885273065856,0.0013285013247261723,0.031157390770175653,False,True,False,False,False
closest_5pct,11713,17792,1.493460926552849,1.4948849976124232,26.619684697355776,26.653804159454968,0.0014240710595743167,0.03411946209919137,False,False,True,False,False
closest_5pct,11713,6868,1.493460926552849,1.4959810699390368,26.619684697355776,26.646326354701888,0.0025201433861878897,0.026641657346111458,False,False,False,False,False
closest_5pct,11713,3015,1.493460926552849,1.4981763849295022,26.619684697355776,26.63500730144866,0.004715458376653325,0.015322604092883552,True,False,True,False,False
closest_5pct,11713,4814,1.493460926552849,1.4982334004967963,26.619684697355776,26.604397413096915,0.0047724739439474195,0.015287284258860723,True,False,False,True,False
closest_5pct,11713,24569,1.493460926552849,1.4986445398716344,26.619684697355776,26.659968808491502,0.005183613318785474,0.040284111135726164,False,False,True,False,False
closest_5pct,11713,13683,1.493460926552849,1.5003148981605343,26.619684697355776,26.68371445926494,0.006853971607685416,0.06402976190916476,False,False,False,False,False
closest_5pct,11713,28634,1.493460926552849,1.5012147521618775,26.619684697355776,26.75185240102008,0.007753825609028597,0.13216770366430453,False,False,False,False,False
closest_5pct,15324,7627,1.4942113894238094,1.49443785811822,26.6367643779245,26.611815059756445,0.0002264686944106753,0.0249493181680549,False,False,True,False,False
closest_5pct,15324,7607,1.4942113894238094,1.494789427877575,26.6367643779245,26.5885273065856,0.0005780384537656946,0.04823707133889954,False,True,False,False,False
closest_5pct,15324,17792,1.4942113894238094,1.4948849976124232,26.6367643779245,26.653804159454968,0.000673608188613839,0.01703978153046748,False,True,True,True,False
closest_5pct,15324,6868,1.4942113894238094,1.4959810699390368,26.6367643779245,26.646326354701888,0.001769680515227412,0.00956197677738757,False,True,False,True,False
closest_5pct,15324,3015,1.4942113894238094,1.4981763849295022,26.6367643779245,26.63500730144866,0.003964995505692848,0.0017570764758403357,True,False,False,False,False
closest_5pct,15324,4814,1.4942113894238094,1.4982334004967963,26.6367643779245,26.604397413096915,0.004022011072986942,0.03236696482758461,True,True,False,False,False
closest_5pct,15324,24569,1.4942113894238094,1.4986445398716344,26.6367643779245,26.659968808491502,0.004433150447824996,0.023204430567002277,False,False,False,False,False
closest_5pct,15324,13683,1.4942113894238094,1.5003148981605343,26.6367643779245,26.68371445926494,0.0061035087367249385,0.046950081340440875,False,False,False,False,False
closest_5pct,15324,28634,1.4942113894238094,1.5012147521618775,26.6367643779245,26.75185240102008,0.00700336273806812,0.11508802309558064,False,False,False,False,False
closest_5pct,15324,24249,1.4942113894238094,1.5012522146220422,26.6367643779245,26.79386816287604,0.007040825198232792,0.15710378495154131,False,False,False,False,False
closest_5pct,7627,7607,1.49443785811822,1.494789427877575,26.611815059756445,26.5885273065856,0.00035156975935501933,0.02328775317084464,True,True,False,False,False
